,movieId,title,genres,userId,tag
3456,3430,Death Wish (1974),Action|Crime|Drama,,
3457,3431,Death Wish 2 (1982),Action|Drama,,
3458,3432,Death Wish 3 (1985),Action|Drama,,
3459,3433,Death Wish 4: The Crackdown (1987),Action|Drama,,
3460,3434,Death Wish 5: The Face of Death (1994),Action|Drama,,
3462,3436,Dying Young (1991),Drama|Romance,,
3463,3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,,
3464,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,,
3465,3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,,
3466,3441,Red Dawn (1984),Action|Drama|War,,
3467,3442,Band of the Hand (1986),Action|Crime|Drama,,
3468,3444,Bloodsport (1988),Action,,
3469,3445,Eyes of Laura Mars (1978),Mystery|Thriller,,
3470,3446,Funny Bones (1995),Comedy|Drama,,
3472,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,,
3473,3449,"Good Mother, The (1988)",Drama,,
3474,3450,Grumpy Old Men (1993),Comedy,,
3479,3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,,
3480,3453,Here on Earth (2000),Drama|Romance,,
3481,3454,Whatever It Takes (2000),Comedy|Romance,,
3482,3455,Buddy Boy (1999),Drama|Thriller,,
3484,3459,Gothic (1986),Drama|Horror,,
3487,3466,Heart and Souls (1993),Comedy|Fantasy,,
3488,3467,Hud (1963),Drama|Western,,
3493,3470,Dersu Uzala (1975),Adventure|Drama,,
3494,3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,,
3495,3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,,
3496,3474,Retroactive (1997),Sci-Fi|Thriller,,
3498,3476,Jacob's Ladder (1990),Horror|Mystery,,
3499,3477,Empire Records (1995),Comedy|Drama,,
3500,3478,"Bamba, La (1987)",Drama,,
3501,3479,Ladyhawke (1985),Adventure|Fantasy|Romance,,
3502,3480,Lucas (1986),Drama|Romance,,
3505,3483,"Road to El Dorado, The (2000)",Animation|Children,,
3506,3484,"Skulls, The (2000)",Thriller,,
3508,3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance,,
3509,3494,True Grit (1969),Adventure|Drama|Western,,
3510,3496,Madame Sousatzka (1988),Drama,,
3511,3497,Max Dugan Returns (1983),Comedy,,
3520,3500,Mr. Saturday Night (1992),Comedy|Drama,,
3521,3501,Murphy's Romance (1985),Comedy|Romance,,
3523,3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,,
3525,3505,No Way Out (1987),Drama|Mystery|Thriller,,
3526,3506,North Dallas Forty (1979),Comedy|Drama,,
3528,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,,
3529,3510,Frequency (2000),Drama|Thriller,,
3530,3511,Ready to Rumble (2000),Comedy,,
3532,3513,Rules of Engagement (2000),Drama|Thriller,,
3533,3514,Joe Gould's Secret (2000),Drama,,
3535,3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,,
3536,3519,Force 10 from Navarone (1978),Action|Drama|War,,
3537,3521,Mystery Train (1989),Comedy|Drama,,
3538,3524,Arthur (1981),Comedy|Romance,,
3539,3525,Bachelor Party (1984),Comedy,,
3553,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,,
3554,3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,,
3555,3534,28 Days (2000),Drama,,
3556,3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,,
3559,3537,Where the Money Is (2000),Comedy|Drama,,
3560,3538,East is East (1999),Comedy,,
3561,3539,"Filth and the Fury, The (2000)",Documentary,,
3562,3543,Diner (1982),Comedy|Drama,,
3563,3544,Shakes the Clown (1992),Comedy,,
3564,3545,Cabaret (1972),Drama|Musical,,
3568,3550,The Hunger (1983),Horror,,
3569,3551,Marathon Man (1976),Crime|Drama|Thriller,,
3571,3553,Gossip (2000),Drama|Thriller,,
3572,3554,Love and Basketball (2000),Drama|Romance,,
3573,3555,U-571 (2000),Action|Thriller|War,,
3577,3557,Jennifer 8 (1992),Mystery|Thriller,,
3579,3563,"Crow: Salvation, The (2000)",Action|Horror,,
3580,3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,,
3581,3565,Where the Heart Is (2000),Comedy|Drama,,
3584,3567,Bossa Nova (2000),Comedy|Drama|Romance,,
3585,3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance,,
3586,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,,
3587,3571,Time Code (2000),Comedy|Drama,,
3588,3572,Carnosaur (1993),Horror|Sci-Fi,,
3589,3573,Carnosaur 2 (1995),Horror|Sci-Fi,,
3590,3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,,
3591,3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,,
3592,3577,Two Moon Junction (1988),Drama|Romance,,
3601,3580,Up at the Villa (2000),Drama,,
3602,3581,Human Traffic (1999),Comedy,,
3603,3584,Breathless (1983),Action|Drama|Romance|Thriller,,
3604,3586,The Idolmaker (1980),Drama|Romance,,
3605,3587,Inferno (1980),Horror,,
3606,3590,"Lords of Flatbush, The (1974)",Comedy|Drama,,
3607,3591,Mr. Mom (1983),Comedy|Drama,,
3608,3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi,,
3609,3593,Battlefield Earth (2000),Action|Sci-Fi,,
3610,3594,Center Stage (2000),Drama|Musical,,
3611,3596,Screwed (2000),Comedy,,
3612,3597,Whipped (2000),Comedy,,
3613,3598,Hamlet (2000),Crime|Drama|Romance|Thriller,,
3614,3599,Anchors Aweigh (1945),Comedy|Musical,,
3615,3604,Gypsy (1962),Musical,,
3616,3606,On the Town (1949),Comedy|Musical|Romance,,
3618,3609,Regret to Inform (1998),Documentary,,
3619,3614,Honeymoon in Vegas (1992),Comedy|Romance,,
3620,3615,Dinosaur (2000),Adventure|Animation|Children,,
3621,3616,Loser (2000),Comedy|Romance,,
3622,3617,Road Trip (2000),Comedy,,
3623,3618,Small Time Crooks (2000),Comedy|Crime,,
3624,3619,"Hollywood Knights, The (1980)",Comedy,,
3625,3622,"Twelve Chairs, The (1970)",Comedy,,
3626,3623,Mission: Impossible II (2000),Action|Adventure|Thriller,,
3627,3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,,
3628,3625,Better Living Through Circuitry (1999),Documentary,,
3629,3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,,
3630,3627,Carnival of Souls (1962),Horror|Thriller,,
3631,3628,Flying Tigers (1942),Action|Drama|Romance|War,,
3633,3632,Monsieur Verdoux (1947),Comedy|Crime,,
3634,3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,,
3635,3634,Seven Days in May (1964),Thriller,,
3636,3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,,
3637,3637,Vagabond (Sans toit ni loi) (1985),Drama,,
3638,3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,,
3639,3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,,
3640,3640,"King in New York, A (1957)",Comedy|Drama,,
3641,3641,"Woman of Paris, A (1923)",Drama,,
3642,3643,"Fighting Seabees, The (1944)",Action|Drama|War,,
3643,3646,Big Momma's House (2000),Comedy,,
3644,3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi,,
3645,3649,American Gigolo (1980),Drama,,
3646,3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror,,
3647,3653,"Endless Summer, The (1966)",Documentary,,
3648,3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,,
3649,3655,Blow-Out (La grande bouffe) (1973),Drama,,
3650,3658,Quatermass and the Pit (1967),Horror|Sci-Fi,,
3651,3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,,
3652,3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller,,
3653,3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,,
3654,3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,,
3655,3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,,
3656,3667,Rent-A-Cop (1988),Action|Comedy|Crime,,
3657,3668,Romeo and Juliet (1968),Drama|Romance,,
3658,3669,Stay Tuned (1992),Comedy,,
3662,3672,Benji (1974),Adventure|Children,,
3663,3673,Benji the Hunted (1987),Adventure|Children,,
3664,3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama,,
3683,3677,Baraka (1992),Documentary,,
3684,3678,"Man with the Golden Arm, The (1955)",Drama,,
3685,3679,"Decline of Western Civilization, The (1981)",Documentary|Musical,,
3686,3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,,
3687,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,,
3688,3682,Magnum Force (1973),Action|Crime|Drama|Thriller,,
3690,3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,,
3691,3685,Prizzi's Honor (1985),Comedy|Drama|Romance,,
3692,3686,Flatliners (1990),Horror|Sci-Fi|Thriller,,
3693,3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,,
3694,3688,Porky's (1982),Comedy,,
3695,3689,Porky's II: The Next Day (1983),Comedy,,
3696,3690,Porky's Revenge (1985),Comedy,,
3697,3691,Private School (1983),Comedy,,
3698,3692,Class of Nuke 'Em High (1986),Comedy|Horror,,
3699,3693,"Toxic Avenger, The (1985)",Comedy|Horror,,
3700,3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,,
3701,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,,
3702,3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,,
3703,3697,Predator 2 (1990),Action|Sci-Fi|Thriller,,
3704,3698,"Running Man, The (1987)",Action|Sci-Fi,,
3705,3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,,
3706,3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,,
3707,3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,,
3708,3702,Mad Max (1979),Action|Adventure|Sci-Fi,,
3709,3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,,
3710,3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,,
3711,3705,Bird on a Wire (1990),Action|Comedy|Romance,,
3712,3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,,
3713,3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,,
3714,3708,Firestarter (1984),Horror|Thriller,,
3715,3709,Sleepwalkers (1992),Horror,,
3716,3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,,
3717,3711,Sarafina! (1992),Drama,,
3719,3713,"Long Walk Home, The (1990)",Drama,,
3720,3714,Clara's Heart (1988),Drama,,
3721,3715,Burglar (1987),Comedy|Crime,,
3722,3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,,
3723,3717,Gone in 60 Seconds (2000),Action|Crime,,
3724,3719,Love's Labour's Lost (2000),Comedy|Romance,,
3725,3720,Sunshine (1999),Drama,,
3728,3725,American Pop (1981),Animation|Musical,,
3729,3726,Assault on Precinct 13 (1976),Action|Thriller,,
3730,3727,Near Dark (1987),Horror|Western,,
3731,3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,,
3732,3729,Shaft (1971),Action|Crime|Drama|Thriller,,
3734,3731,Cutter's Way (1981),Drama|Thriller,,
3735,3732,"Fury, The (1978)",Horror,,
3736,3733,"Paper Chase, The (1973)",Drama,,
3738,3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,,
3739,3737,Lonely Are the Brave (1962),Drama|Western,,
3740,3738,"Sugarland Express, The (1974)",Drama,,
3741,3739,Trouble in Paradise (1932),Comedy|Romance,,
3742,3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,,
3743,3741,Badlands (1973),Crime|Drama|Thriller,,
3744,3742,Battleship Potemkin (1925),Drama|War,,
3745,3743,Boys and Girls (2000),Comedy|Romance,,
3746,3744,Shaft (2000),Action|Crime|Thriller,,
3747,3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,,
3748,3746,Butterfly (La lengua de las mariposas) (1999),Drama,,
3749,3747,Jesus' Son (1999),Drama,,
3750,3751,Chicken Run (2000),Animation|Children|Comedy,,
3751,3752,"Me, Myself & Irene (2000)",Adventure|Comedy,,
3752,3753,"Patriot, The (2000)",Action|Drama|War,,
3753,3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,,
3754,3755,"Perfect Storm, The (2000)",Drama|Thriller,,
3755,3756,"Golden Bowl, The (2000)",Drama,,
3756,3758,Communion (1989),Drama|Sci-Fi|Thriller,,
3757,3760,"Kentucky Fried Movie, The (1977)",Comedy,,
3758,3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,,
3759,3763,F/X (1986),Action|Crime|Thriller,,
3760,3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,,
3761,3765,"Hot Spot, The (1990)",Crime|Drama|Romance,,
3762,3766,Missing in Action (1984),Action|War,,
3763,3767,Missing in Action 2: The Beginning (1985),Action|War,,
3764,3768,Braddock: Missing in Action III (1988),Action|War,,
3765,3769,Thunderbolt and Lightfoot (1974),Action,,
3766,3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,,
3767,3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,,
3768,3773,House Party (1990),Comedy,,
3769,3774,House Party 2 (1991),Comedy|Drama|Romance,,
3770,3783,Croupier (1998),Crime|Drama,,
3771,3784,"Kid, The (2000)",Comedy|Fantasy,,
3772,3785,Scary Movie (2000),Comedy|Horror,,
3773,3786,But I'm a Cheerleader (1999),Comedy,,
3774,3787,Shower (Xizao) (1999),Comedy,,
3775,3788,Blow-Up (Blowup) (1966),Drama|Mystery,,
3776,3789,"Pawnbroker, The (1964)",Drama,,
3777,3790,Groove (2000),Drama,,
3778,3791,Footloose (1984),Drama,,
3779,3792,Duel in the Sun (1946),Drama|Romance|Western,,
3786,3794,Chuck & Buck (2000),Comedy|Drama,,
3787,3795,"Five Senses, The (1999)",Drama,,
3788,3797,"In Crowd, The (2000)",Thriller,,
3789,3798,What Lies Beneath (2000),Drama|Horror|Mystery,,
3790,3799,Pokémon the Movie 2000 (2000),Animation|Children,,
3792,3802,Freejack (1992),Action|Sci-Fi,,
3793,3806,Mackenna's Gold (1969),Western,,
3794,3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,,
3795,3808,"Two Women (Ciociara, La) (1960)",Drama|War,,
3796,3809,What About Bob? (1991),Comedy,,
3797,3810,White Sands (1992),Drama|Thriller,,
3799,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,,
3800,3813,Interiors (1978),Drama,,
3801,3814,Love and Death (1975),Comedy,,
3803,3819,Tampopo (1985),Comedy,,
3804,3821,Nutty Professor II: The Klumps (2000),Comedy,,
3805,3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance,,
3806,3823,Wonderland (1999),Drama,,
3807,3824,Autumn in New York (2000),Drama|Romance,,
3808,3825,Coyote Ugly (2000),Comedy|Drama|Romance,,
3809,3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,,
3810,3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,,
3811,3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,,
3812,3831,Saving Grace (2000),Comedy,,
3813,3832,"Black Sabbath (Tre volti della paura, I) (1963)",Horror,,
3814,3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,,
3815,3834,Bronco Billy (1980),Adventure|Drama|Romance,,
3816,3835,"Crush, The (1993)",Thriller,,
3817,3836,Kelly's Heroes (1970),Action|Comedy|War,,
3818,3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,,
3819,3838,Phantasm III: Lord of the Dead (1994),Horror,,
3820,3839,Phantasm IV: Oblivion (1998),Horror,,
3821,3840,Pumpkinhead (1988),Horror,,
3822,3841,Air America (1990),Action|Comedy,,
3823,3843,Sleepaway Camp (1983),Horror,,
3825,3845,And God Created Woman (Et Dieu... créa la femme) (1956),Drama,,
3826,3846,Easy Money (1983),Comedy,,
3827,3847,"Ilsa, She Wolf of the SS (1974)",Horror,,
3829,3851,I'm the One That I Want (2000),Comedy,,
3830,3852,"Tao of Steve, The (2000)",Comedy,,
3831,3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance,,
3832,3857,Bless the Child (2000),Thriller,,
3833,3858,Cecil B. DeMented (2000),Comedy,,
3836,3861,"Replacements, The (2000)",Comedy,,
3837,3862,About Adam (2000),Comedy,,
3838,3863,"Cell, The (2000)",Drama|Horror|Thriller,,
3839,3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,,
3840,3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,,
3841,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,,
3842,3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,,
3843,3870,Our Town (1940),Drama,,
3844,3871,Shane (1953),Drama|Western,,
3845,3872,"Suddenly, Last Summer (1959)",Drama,,
3846,3873,Cat Ballou (1965),Comedy|Western,,
3848,3879,"Art of War, The (2000)",Action|Thriller,,
3849,3882,Bring It On (2000),Comedy,,
3850,3884,"Crew, The (2000)",Comedy,,
3851,3888,Skipped Parts (2000),Drama|Romance,,
3852,3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,,
3853,3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,,
3854,3894,Solas (1999),Drama,,
3855,3895,"Watcher, The (2000)",Crime|Thriller,,
3856,3896,"Way of the Gun, The (2000)",Crime|Thriller,,
3861,3898,Bait (2000),Action|Comedy,,
3862,3899,Circus (2000),Crime|Drama|Thriller,,
3863,3900,Crime and Punishment in Suburbia (2000),Comedy|Drama,,
3864,3901,Duets (2000),Comedy|Drama,,
3865,3906,Under Suspicion (2000),Crime|Thriller,,
3866,3908,Urban Legends: Final Cut (2000),Horror,,
3867,3909,Woman on Top (2000),Comedy|Romance,,
3872,3912,Beautiful (2000),Comedy|Drama,,
3873,3914,"Broken Hearts Club, The (2000)",Drama,,
3874,3915,Girlfight (2000),Drama,,
3875,3916,Remember the Titans (2000),Drama,,
3876,3917,Hellraiser (1987),Horror,,
3877,3918,Hellbound: Hellraiser II (1988),Horror,,
3878,3919,Hellraiser III: Hell on Earth (1992),Horror,,
3879,3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance,,
3880,3922,Bikini Beach (1964),Comedy,,
3881,3925,Stranger Than Paradise (1984),Comedy|Drama,,
3882,3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,,
3883,3927,Fantastic Voyage (1966),Adventure|Sci-Fi,,
3884,3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,,
3885,3929,"Bank Dick, The (1940)",Comedy,,
3886,3930,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi,,
3888,3933,"Killer Shrews, The (1959)",Horror|Sci-Fi,,
3889,3937,Runaway (1984),Sci-Fi|Thriller,,
3890,3938,"Slumber Party Massacre, The (1982)",Horror,,
3891,3939,Slumber Party Massacre II (1987),Horror,,
3892,3940,Slumber Party Massacre III (1990),Horror,,
3893,3941,Sorority House Massacre (1986),Horror,,
3894,3942,Sorority House Massacre II (1990),Horror,,
3895,3943,Bamboozled (2000),Comedy,,
3896,3945,Digimon: The Movie (2000),Adventure|Animation|Children,,
3897,3946,Get Carter (2000),Action|Drama|Thriller,,
3898,3947,Get Carter (1971),Action|Crime|Drama|Thriller,,
3904,3950,Tigerland (2000),Drama,,
3906,3952,"Contender, The (2000)",Drama|Thriller,,
3907,3953,Dr. T and the Women (2000),Comedy|Romance,,
3908,3955,"Ladies Man, The (2000)",Comedy,,
3909,3957,Billy Jack (1971),Action|Drama,,
3910,3958,Billy Jack Goes to Washington (1977),Drama,,
3911,3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi,,
3912,3962,Ghoulies II (1987),Comedy|Horror,,
3913,3963,"Unsinkable Molly Brown, The (1964)",Musical,,
3914,3964,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children,,
3915,3965,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir,,
3916,3966,Detour (1945),Crime|Film-Noir,,
3918,3968,Bedazzled (2000),Comedy,,
3919,3969,Pay It Forward (2000),Drama,,
3920,3971,"Private Eyes, The (1981)",Comedy|Mystery,,
3921,3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,,
3922,3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,,
3923,3974,"Little Vampire, The (2000)",Adventure|Children,,
3924,3977,Charlie's Angels (2000),Action|Comedy,,
3925,3978,"Legend of Bagger Vance, The (2000)",Drama|Romance,,
3926,3979,Little Nicky (2000),Comedy,,
3927,3980,Men of Honor (2000),Drama,,
3928,3981,Red Planet (2000),Action|Sci-Fi|Thriller,,
3930,3984,Diamonds Are Forever (1971),Action|Adventure|Thriller,,
3931,3985,"Eagle Has Landed, The (1976)",Drama|War,,
3932,3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller,,
3933,3987,Bounce (2000),Drama|Romance,,
3935,3989,One Day in September (1999),Documentary,,
3936,3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,,
3937,3991,102 Dalmatians (2000),Children|Comedy,,
3938,3992,Malèna (2000),Drama|Romance|War,,
3939,3993,Quills (2000),Drama|Romance,,
3950,3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,,
3951,3998,Proof of Life (2000),Drama,,
3952,3999,Vertical Limit (2000),Action|Adventure,,
3953,4000,"Bounty, The (1984)",Adventure|Drama,,
3954,4002,"Planes, Trains & Automobiles (1987)",Comedy,,
3955,4003,She's Having a Baby (1988),Comedy,,
3956,4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,,
3957,4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,,
3959,4008,Born on the Fourth of July (1989),Drama|War,,
3960,4009,Talk Radio (1988),Drama,,
3961,4010,Brewster's Millions (1985),Comedy,,
3962,4011,Snatch (2000),Comedy|Crime|Thriller,,
3964,4014,Chocolat (2000),Drama|Romance,,
3966,4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,,
3967,4017,Pollock (2000),Drama,,
3968,4018,What Women Want (2000),Comedy|Romance,,
3970,4020,"Gift, The (2000)",Thriller,,
3971,4021,Before Night Falls (2000),Drama,,
3972,4022,Cast Away (2000),Drama,,
3973,4023,"Family Man, The (2000)",Comedy|Drama|Romance,,
3978,4030,Dracula 2000 (2000),Horror,,
3979,4031,All the Pretty Horses (2000),Drama|Romance|Western,,
